price,spec_rating,display_size,warranty,resolution_area,brand_Acer,brand_Apple,brand_Asus,brand_Dell,brand_HP,brand_Infinix,brand_Lenovo,brand_MSI,brand_Others,brand_Samsung,name,processor,CPU,Ram,Ram_type,ROM,ROM_type,GPU,OS
38990,69.32352941,15.6,1,2073600,0,0,0,0,1,0,0,0,0,0,45,34,18,6,2,5,1,112,12
41990,63.0,15.6,1,2073600,0,0,0,0,0,0,1,0,0,0,231,27,28,6,2,5,1,123,12
68990,69.32352941,14.0,2,2304000,0,0,0,0,0,0,1,0,0,0,278,61,22,1,8,5,1,94,12
69990,67.0,14.0,1,2073600,0,0,0,0,1,0,0,0,0,0,448,37,1,1,2,1,1,111,12
56990,65.0,14.0,1,2073600,1,0,0,0,0,0,0,0,0,0,592,28,28,1,2,1,1,111,12
89990,71.0,15.6,1,2073600,0,0,1,0,0,0,0,0,0,0,496,120,24,1,4,1,1,39,12
62990,71.0,15.6,2,2073600,0,0,0,0,0,0,0,1,0,0,560,40,22,1,2,5,1,33,12
37990,69.32352941,15.6,1,2073600,0,0,0,0,0,0,1,0,0,0,270,34,18,6,2,5,1,126,12
58990,60.0,15.6,1,2073600,0,0,0,0,0,0,1,0,0,0,260,119,19,6,2,5,1,33,12
26990,69.32352941,15.6,1,1049088,0,0,0,0,0,0,1,0,0,0,220,156,16,6,8,5,1,75,12
94990,70.0,16.0,1,2304000,0,0,1,0,0,0,0,0,0,0,499,62,2,1,4,1,1,50,12
86189,71.0,17.3,1,2073600,0,0,1,0,0,0,0,0,0,0,502,122,24,1,4,5,1,33,12
37990,69.32352941,13.5,1,3393024,0,0,0,0,0,0,0,0,1,0,161,34,18,0,5,5,1,109,12
194990,89.0,16.0,1,6400000,0,0,0,0,0,0,1,0,0,0,371,75,8,1,4,1,1,63,12
51990,67.0,15.6,1,2073600,0,0,0,0,0,0,1,0,0,0,249,22,28,6,2,5,1,31,12
31990,69.32352941,15.6,1,2073600,0,0,0,0,0,0,1,0,0,0,267,15,17,6,2,2,1,126,12
41990,69.32352941,15.6,1,2073600,1,0,0,0,0,0,0,0,0,0,91,55,15,6,4,5,1,126,12
31990,69.32352941,15.6,1,2073600,0,0,1,0,0,0,0,0,0,0,667,15,17,6,2,2,1,112,12
51390,60.0,15.6,1,2073600,0,0,1,0,0,0,0,0,0,0,696,37,1,1,2,5,1,123,12
76900,69.32352941,15.6,1,2073600,0,0,0,0,1,0,0,0,0,0,455,58,1,1,3,1,1,107,12
27890,69.32352941,15.6,1,1049088,0,0,0,0,1,0,0,0,0,0,35,176,16,6,2,5,1,112,12
56990,60.0,15.6,1,2073600,0,0,0,0,0,0,1,0,0,0,232,28,28,1,2,5,1,94,12
73990,64.0,15.6,1,2073600,0,0,1,0,0,0,0,0,0,0,738,116,24,1,2,1,1,33,12
24999,69.32352941,15.6,1,1049088,0,0,0,0,1,0,0,0,0,0,59,85,17,6,2,5,1,80,2
33999,69.32352941,15.6,1,2073600,0,0,0,0,1,0,0,0,0,0,54,97,19,6,2,2,1,73,11
61990,63.0,16.0,1,2304000,0,0,0,0,0,0,1,0,0,0,276,40,22,1,8,5,1,126,12
47990,62.0,15.6,1,2073600,0,0,0,0,1,0,0,0,0,0,660,100,19,6,2,5,1,17,12
53990,66.0,15.6,1,2073600,0,0,1,0,0,0,0,0,0,0,532,19,19,6,2,5,1,31,12
31890,69.32352941,15.6,1,2073600,0,0,0,0,1,0,0,0,0,0,18,85,17,6,2,5,1,80,12
62390,63.0,15.6,1,2073600,0,0,1,0,0,0,0,0,0,0,742,100,19,1,2,5,1,29,12
49990,69.32352941,14.0,1,2073600,0,0,0,0,0,0,0,0,1,0,414,28,28,1,5,5,1,98,12
29990,69.32352941,15.6,1,2073600,0,0,0,0,0,0,0,0,1,0,415,17,28,6,5,2,1,98,12
49990,69.32352941,14.0,1,2073600,0,0,0,0,0,1,0,0,0,0,210,45,1,1,6,5,1,111,12
43490,69.32352941,14.0,1,2073600,0,0,0,1,0,0,0,0,0,0,764,55,15,6,2,5,1,126,12
95640,60.0,14.0,1,2304000,0,0,0,1,0,0,0,0,0,0,333,58,1,1,8,1,1,123,12
125990,80.0,16.0,1,2073600,0,0,0,0,1,0,0,0,0,0,431,139,24,1,4,1,1,63,12
72990,63.0,15.6,1,2073600,0,0,0,0,1,0,0,0,0,0,454,58,1,1,2,1,1,107,12
47990,69.0,15.6,2,2073600,0,0,0,0,0,0,0,1,0,0,559,19,19,6,2,5,1,31,12
99999,71.0,15.6,1,2073600,0,0,0,0,1,0,0,0,0,0,624,63,6,1,2,5,1,53,12
40990,69.32352941,15.6,1,2073600,0,0,1,0,0,0,0,0,0,0,694,34,18,6,2,5,1,95,12
94990,75.0,14.0,1,9216000,0,0,1,0,0,0,0,0,0,0,805,51,8,1,8,5,1,111,12
37990,69.32352941,15.6,1,2073600,0,0,1,0,0,0,0,0,0,0,669,33,17,6,2,5,1,126,12
73990,69.0,15.6,1,2073600,0,0,0,0,0,0,1,0,0,0,349,40,22,1,4,5,1,31,12
109990,75.0,15.6,1,2073600,0,0,0,0,0,0,1,0,0,0,347,139,24,1,4,5,1,63,12
65999,65.0,15.6,1,2073600,1,0,0,0,0,0,0,0,0,0,409,40,22,6,2,5,1,33,12
35990,69.32352941,15.6,1,2073600,1,0,0,0,0,0,0,0,0,0,103,104,19,6,2,5,1,69,12
37980,69.32352941,15.6,1,2073600,0,0,1,0,0,0,0,0,0,0,693,34,18,6,2,5,1,95,12
40789,63.0,15.6,1,2073600,0,0,0,0,0,0,0,1,0,0,398,27,28,1,2,5,1,111,12
450039,83.0,18.0,1,5760000,0,0,0,1,0,0,0,0,0,0,64,79,14,5,8,1,1,7,12
89990,75.0,14.0,1,5184000,0,0,1,0,0,0,0,0,0,0,678,49,2,1,2,1,1,31,12
56990,60.0,15.6,1,2073600,1,0,0,0,0,0,0,0,0,0,81,58,1,1,8,5,1,40,12
16990,69.32352941,14.1,1,2073600,0,0,0,0,0,0,0,0,1,0,401,171,16,4,2,0,1,115,12
54990,63.0,14.0,1,5184000,1,0,0,0,0,0,0,0,0,0,519,42,6,6,8,5,1,111,12
67000,60.0,14.0,1,2304000,0,0,0,1,0,0,0,0,0,0,290,58,1,6,8,1,1,123,12
34499,69.32352941,15.6,1,2073600,0,0,0,0,0,0,1,0,0,0,564,127,28,6,2,5,1,79,3
107763,71.0,14.0,1,5184000,0,0,0,0,1,0,0,0,0,0,468,73,8,1,2,5,1,111,12
61490,69.32352941,14.0,1,2304000,0,0,0,1,0,0,0,0,0,0,332,56,18,6,8,1,1,126,12
80490,69.0,14.0,1,3136000,0,0,0,0,1,0,0,0,0,0,467,59,6,1,2,5,1,123,12
57990,69.0,15.6,1,2073600,0,0,0,0,0,0,1,0,0,0,287,132,19,1,4,5,1,31,12
39990,62.0,14.0,1,2073600,0,0,0,0,0,0,0,1,0,0,393,27,28,1,2,5,1,111,12
53990,64.0,14.0,1,2073600,0,0,0,0,0,0,1,0,0,0,285,34,18,6,5,5,1,112,12
44500,69.32352941,15.6,1,2073600,0,0,0,1,0,0,0,0,0,0,314,144,28,6,8,5,1,80,12
48999,60.0,14.0,1,2073600,0,0,0,0,1,0,0,0,0,0,4,129,28,1,8,5,1,79,12
116990,70.0,15.6,1,2073600,0,0,0,0,1,0,0,0,0,0,148,66,1,1,8,1,1,118,12
30990,69.32352941,15.6,1,2073600,1,0,0,0,0,0,0,0,0,0,78,126,28,6,4,5,1,79,12
33790,69.32352941,15.6,1,2073600,0,0,0,0,0,0,1,0,0,0,271,126,28,6,8,5,1,75,12
51990,72.0,15.6,2,2073600,0,0,0,0,0,0,0,1,0,0,557,19,19,1,2,5,1,32,12
45990,69.32352941,15.6,1,2073600,0,0,1,0,0,0,0,0,0,0,695,37,1,6,2,5,1,94,12
51990,70.0,15.6,2,2073600,0,0,0,0,0,0,0,1,0,0,553,19,19,6,2,5,1,34,12
34099,69.32352941,15.6,1,2073600,0,0,0,0,0,0,1,0,0,0,611,34,18,6,2,5,1,112,3
65600,66.0,15.6,1,2073600,0,0,0,0,1,0,0,0,0,0,451,135,24,1,2,5,1,88,12
27990,69.32352941,15.6,1,2073600,0,0,0,0,0,0,1,0,0,0,615,126,28,6,8,5,1,80,3
46990,69.32352941,14.0,1,2073600,0,0,0,0,0,0,1,0,0,0,601,37,1,6,2,5,1,112,12
161590,78.0,16.0,1,4096000,0,0,0,1,0,0,0,0,0,0,811,71,7,1,4,1,1,63,12
98990,69.32352941,14.0,1,2304000,0,0,0,1,0,0,0,0,0,0,335,66,1,1,8,5,1,123,12
172990,79.0,16.0,1,4096000,0,0,0,0,0,0,1,0,0,0,359,73,8,3,4,1,1,7,12
25990,69.32352941,14.0,1,2073600,1,0,0,0,0,0,0,0,0,0,442,15,17,6,2,2,1,123,12
61990,66.0,15.6,1,2073600,0,0,0,0,1,0,0,0,0,0,644,105,19,1,2,5,1,33,12
76990,64.0,14.0,1,5184000,0,0,1,0,0,0,0,0,0,0,803,116,24,1,6,1,1,79,12
126790,73.0,15.6,1,2073600,0,0,0,1,0,0,0,0,0,0,169,71,7,1,4,5,1,53,12
209990,73.0,13.4,1,4096000,0,0,1,0,0,0,0,0,0,0,495,75,8,1,8,1,1,63,12
209990,79.0,16.0,1,4096000,0,0,1,0,0,0,0,0,0,0,497,79,14,1,4,1,1,64,12
142990,78.0,16.0,1,2304000,0,0,1,0,0,0,0,0,0,0,500,71,7,1,4,1,1,53,12
156990,84.0,15.6,1,4665600,0,0,1,0,0,0,0,0,0,0,745,75,8,1,4,1,1,53,12
93980,70.0,14.0,1,5184000,0,0,1,0,0,0,0,0,0,0,679,63,6,1,2,5,1,43,12
53990,64.0,17.3,1,2073600,0,0,1,0,0,0,0,0,0,0,545,25,19,6,2,5,1,31,12
51990,69.32352941,15.6,1,2073600,0,0,0,0,1,0,0,0,0,0,43,37,1,6,2,5,1,105,12
35990,69.32352941,15.6,1,2073600,0,0,1,0,0,0,0,0,0,0,671,33,17,1,2,5,1,126,12
37990,69.32352941,15.6,1,2073600,0,0,0,0,1,0,0,0,0,0,44,34,18,6,2,5,1,112,12
46490,69.32352941,15.6,1,2073600,0,0,0,0,1,0,0,0,0,0,15,129,28,1,8,5,1,79,12
90490,69.0,15.6,1,2073600,0,0,0,0,1,0,0,0,0,0,10,68,6,1,2,1,1,105,12
55990,67.0,15.6,1,2073600,0,0,0,0,1,0,0,0,0,0,640,101,19,6,2,5,1,27,12
159990,88.0,16.0,1,6400000,0,0,1,0,0,0,0,0,0,0,749,75,8,1,4,1,1,53,12
57990,69.32352941,15.6,1,2073600,0,0,0,0,1,0,0,0,0,0,16,58,1,6,2,5,1,105,12
104990,66.0,16.0,1,4096000,1,0,0,0,0,0,0,0,0,0,478,74,10,1,8,5,1,53,12
99990,70.0,16.0,1,2304000,1,0,0,0,0,0,0,0,0,0,477,65,8,1,4,5,1,53,12
80500,69.0,15.6,2,2073600,0,0,0,0,0,0,0,1,0,0,139,40,22,1,4,5,1,46,12
37990,69.32352941,14.0,1,2073600,0,0,0,1,0,0,0,0,0,0,762,104,19,6,2,5,1,80,12
34250,69.32352941,15.6,1,2073600,0,0,0,0,1,0,0,0,0,0,12,126,28,6,8,5,1,79,12
109990,71.0,15.6,1,2073600,0,0,0,0,1,0,0,0,0,0,634,73,8,1,2,5,1,53,12
33990,69.32352941,15.6,1,1049088,0,0,0,0,1,0,0,0,0,0,34,16,17,6,2,5,1,115,12
79990,64.0,13.3,1,5184000,0,0,1,0,0,0,0,0,0,0,806,58,1,1,8,5,1,107,12
64990,62.0,15.6,1,2073600,0,0,1,0,0,0,0,0,0,0,680,63,6,1,2,5,1,96,12
109990,71.0,15.6,1,4665600,0,0,1,0,0,0,0,0,0,0,757,75,8,1,8,1,1,111,12
62990,72.0,15.6,1,2073600,0,0,0,0,0,0,0,1,0,0,110,114,24,1,2,5,1,21,12
58999,65.0,14.0,1,2304000,0,0,0,0,0,0,0,0,1,0,388,59,6,1,6,5,1,123,12
420000,69.32352941,17.3,2,8294400,0,0,0,0,0,0,0,1,0,0,591,79,14,5,4,3,1,3,12
23990,69.32352941,14.0,1,2073600,0,0,0,0,0,0,1,0,0,0,143,84,16,6,2,2,1,80,12
42999,69.32352941,15.6,1,2073600,0,0,0,0,1,0,0,0,0,0,14,129,28,6,8,5,1,79,12
38861,69.32352941,15.6,1,2073600,0,0,0,0,1,0,0,0,0,0,28,104,19,6,2,5,1,79,12
33590,69.32352941,15.6,1,2073600,0,0,0,0,0,0,1,0,0,0,608,34,18,6,2,5,1,112,12
15990,69.32352941,15.6,1,1049088,0,0,0,0,1,0,0,0,0,0,124,173,16,4,7,0,0,115,1
33980,69.32352941,14.0,1,2073600,0,0,1,0,0,0,0,0,0,0,723,126,28,6,8,5,1,79,12
78400,71.0,15.6,1,2073600,1,0,0,0,0,0,0,0,0,0,407,132,19,6,4,5,1,33,12
79990,72.0,15.6,1,2073600,0,0,1,0,0,0,0,0,0,0,737,114,24,1,2,5,1,33,12
47990,67.0,15.6,1,2073600,1,0,0,0,0,0,0,0,0,0,94,37,1,0,2,5,1,122,12
74990,68.0,15.6,1,2073600,0,0,1,0,0,0,0,0,0,0,735,100,19,1,2,5,1,33,12
45889,69.32352941,15.6,1,2073600,0,0,0,0,0,0,0,1,0,0,400,58,1,6,2,5,1,111,12
90990,70.0,14.0,1,5184000,0,0,1,0,0,0,0,0,0,0,801,135,24,1,6,5,1,79,12
50990,69.32352941,15.6,1,2073600,0,0,1,0,0,0,0,0,0,0,732,129,28,6,8,5,1,79,12
74990,69.32352941,15.6,1,2073600,0,0,0,0,0,0,0,0,0,1,183,58,1,1,7,5,1,123,12
25990,69.32352941,15.6,1,2073600,0,0,0,0,0,1,0,0,0,0,216,1,17,6,6,5,1,112,12
133990,68.0,13.3,1,2073600,0,0,0,0,0,0,0,0,0,1,180,66,1,1,7,1,1,123,12
165990,73.0,16.0,1,5184000,0,0,0,0,0,0,0,0,0,1,191,68,6,1,8,1,1,123,12
163990,80.0,16.0,1,5184000,0,0,0,0,0,0,0,0,0,1,187,68,6,1,4,5,1,123,12
109990,66.0,13.3,1,2073600,0,0,0,0,0,0,0,0,0,1,179,66,1,1,7,5,1,123,12
139990,71.0,14.0,1,5184000,0,0,0,0,0,0,0,0,0,1,186,68,6,1,8,5,1,123,12
109990,66.0,13.3,1,2073600,0,0,0,0,0,0,0,0,0,1,178,58,1,1,7,5,1,123,12
149990,72.0,16.0,1,5184000,0,0,0,0,0,0,0,0,0,1,190,68,6,1,8,5,1,123,12
179990,81.0,16.0,1,5184000,0,0,0,0,0,0,0,0,0,1,189,68,6,1,4,1,1,123,12
155990,74.0,16.0,1,5184000,0,0,0,0,0,0,0,0,0,1,188,59,6,1,8,5,1,123,12
229900,78.0,16.0,1,5184000,0,0,0,0,0,0,0,0,0,1,192,75,8,3,8,5,1,132,12
35990,61.0,15.6,1,2073600,0,0,0,0,0,0,1,0,0,0,618,104,19,6,2,5,1,80,12
37990,60.0,15.6,1,2073600,0,0,0,0,1,0,0,0,0,0,33,15,17,6,2,5,1,126,12
34999,60.0,14.0,1,2073600,0,0,0,0,1,0,0,0,0,0,5,15,17,6,2,5,1,112,12
290990,61.0,14.2,1,5939136,0,1,0,0,0,0,0,0,0,0,380,166,5,3,11,1,1,14,7
234990,69.32352941,14.2,1,5939136,0,1,0,0,0,0,0,0,0,0,380,167,5,1,11,1,1,9,7
82799,70.0,14.0,1,5184000,0,0,0,0,1,0,0,0,0,0,466,42,6,1,2,5,1,111,12
31790,60.0,14.0,1,2073600,0,0,0,1,0,0,0,0,0,0,761,93,28,6,2,2,1,79,12
60990,67.0,15.6,1,2073600,0,0,0,0,0,0,1,0,0,0,243,111,24,6,2,5,1,33,12
86990,77.0,15.6,1,2073600,0,0,0,0,0,0,0,1,0,0,561,40,22,1,2,1,0,63,12
52990,63.0,14.0,1,2073600,0,0,0,1,0,0,0,0,0,0,760,23,28,1,2,5,1,98,12
38990,69.32352941,14.0,1,2073600,0,0,0,1,0,0,0,0,0,0,762,104,19,6,2,5,1,80,12
52558,60.0,15.6,1,2073600,0,0,1,0,0,0,0,0,0,0,734,129,28,1,8,5,1,79,12
31990,69.32352941,14.0,1,2073600,0,0,1,0,0,0,0,0,0,0,663,15,17,6,2,5,1,108,12
34499,69.32352941,15.6,1,2073600,0,0,0,0,1,0,0,0,0,0,12,126,28,6,8,5,1,79,12
94490,75.0,14.0,1,5184000,0,0,1,0,0,0,0,0,0,0,802,59,6,1,8,5,1,123,12
33800,69.32352941,15.6,1,1049088,0,0,0,0,1,0,0,0,0,0,34,16,17,6,2,5,1,115,12
74390,69.32352941,15.6,1,2073600,0,0,0,0,0,0,0,0,0,1,177,58,1,1,7,5,1,123,12
104490,71.0,14.0,1,5184000,0,0,1,0,0,0,0,0,0,0,800,59,6,1,8,5,1,0,12
105739,71.0,15.6,1,4665600,0,0,1,0,0,0,0,0,0,0,757,75,8,1,8,1,1,111,12
45500,66.0,15.6,1,2073600,0,0,0,0,0,0,1,0,0,0,583,34,18,6,2,5,1,126,12
50760,69.32352941,15.6,1,2073600,0,0,1,0,0,0,0,0,0,0,733,129,28,1,8,5,1,79,12
49990,69.32352941,14.0,1,2073600,0,0,1,0,0,0,0,0,0,0,726,129,28,1,8,5,1,79,12
33199,69.32352941,14.0,1,2073600,0,0,1,0,0,0,0,0,0,0,723,126,28,6,8,5,1,79,12
70990,72.0,15.6,1,2073600,0,0,1,0,0,0,0,0,0,0,737,114,24,1,2,5,1,33,12
64990,71.0,15.6,1,2073600,1,0,0,0,0,0,0,0,0,0,407,132,19,6,4,5,1,33,12
59990,64.0,16.0,1,2304000,0,0,1,0,0,0,0,0,0,0,702,131,19,1,2,5,1,79,12
88990,70.0,14.0,1,5184000,0,0,1,0,0,0,0,0,0,0,801,135,24,1,6,5,1,79,12
44990,69.32352941,15.6,1,2073600,0,0,1,0,0,0,0,0,0,0,730,129,28,6,8,5,1,79,12
77990,69.0,13.3,1,2304000,0,0,0,0,1,0,0,0,0,0,465,137,24,1,8,1,1,79,12
70990,65.0,16.0,1,2304000,0,0,1,0,0,0,0,0,0,0,703,135,24,1,2,5,1,79,12
55990,70.0,15.6,1,2073600,0,0,0,0,0,0,1,0,0,0,217,105,19,6,2,5,1,27,12
43999,66.0,15.6,1,2073600,0,0,0,0,0,0,0,0,1,0,390,27,28,1,5,5,1,126,12
37990,69.32352941,15.6,1,2073600,1,0,0,0,0,0,0,0,0,0,72,129,28,6,8,5,1,81,12
64990,67.0,15.6,1,2073600,0,0,0,0,1,0,0,0,0,0,638,105,19,1,2,5,1,33,12
32990,69.32352941,15.6,1,2073600,0,0,0,0,0,0,1,0,0,0,263,159,28,6,8,5,1,80,12
179490,81.0,16.0,1,5184000,0,0,0,0,0,0,0,0,0,1,189,68,6,1,4,1,1,123,12
56990,60.0,15.6,1,2073600,0,0,0,0,0,1,0,0,0,0,807,42,6,1,8,5,1,111,13
56990,71.0,16.1,1,2073600,0,0,0,0,1,0,0,0,0,0,657,26,19,6,2,5,1,27,12
34990,69.32352941,15.6,1,2073600,0,0,1,0,0,0,0,0,0,0,670,33,17,6,2,5,1,126,12
83249,70.0,14.0,1,5184000,0,0,0,0,1,0,0,0,0,0,466,42,6,1,2,5,1,111,12
57990,60.0,14.0,1,2073600,0,0,0,1,0,0,0,0,0,0,760,37,1,1,2,5,1,126,12
85490,71.0,13.4,1,2304000,0,0,0,0,1,0,0,0,0,0,149,36,4,1,6,5,1,111,12
55890,69.32352941,15.6,1,2073600,0,0,0,1,0,0,0,0,0,0,766,37,1,6,2,5,1,123,12
40689,69.32352941,15.6,1,2073600,0,0,1,0,0,0,0,0,0,0,686,35,1,6,2,5,1,126,12
48990,65.0,15.6,1,2073600,1,0,0,0,0,0,0,0,0,0,85,37,1,1,2,5,1,122,12
66648,64.0,14.0,1,2073600,0,0,0,0,1,0,0,0,0,0,445,37,1,1,2,5,1,115,12
36990,69.32352941,15.6,1,2073600,1,0,0,0,0,0,0,0,0,0,86,34,18,6,2,5,1,112,12
74990,73.0,15.6,2,2073600,0,0,0,0,0,0,0,0,1,0,170,42,6,1,2,5,1,52,12
144990,69.32352941,16.0,1,4096000,0,0,0,0,0,0,1,0,0,0,361,51,8,3,4,1,1,62,12
118499,69.32352941,14.0,3,2073600,0,0,0,1,0,0,0,0,0,0,357,31,28,1,2,5,1,123,10
35490,69.32352941,15.6,1,2073600,0,0,0,0,0,0,1,0,0,0,603,104,19,6,2,5,1,80,12
62889,74.0,14.0,1,2304000,0,0,0,0,0,0,1,0,0,0,237,113,24,1,2,5,1,72,12
63999,67.0,15.6,1,2073600,0,0,0,0,0,0,1,0,0,0,255,100,19,6,2,5,1,27,12
41990,69.32352941,14.0,1,2073600,0,0,0,0,0,0,0,0,1,0,386,97,19,6,2,5,1,72,12
49990,62.0,14.0,1,2073600,0,0,1,0,0,0,0,0,0,0,662,35,1,6,2,5,1,112,12
54990,62.0,14.0,1,2073600,0,0,1,0,0,0,0,0,0,0,661,37,1,6,2,5,1,112,12
119990,75.0,16.0,1,2304000,0,0,0,0,0,0,1,0,0,0,258,51,8,1,2,5,1,52,12
85990,78.0,16.0,2,4249600,0,0,0,0,0,0,0,1,0,0,133,51,8,1,2,5,1,37,12
85590,79.0,16.0,2,4249600,0,0,0,0,0,0,0,1,0,0,135,51,8,1,2,1,1,38,12
31990,61.0,15.6,1,2073600,0,0,0,0,0,0,1,0,0,0,605,94,28,6,2,5,1,80,12
55800,69.32352941,14.0,1,2304000,0,0,1,0,0,0,0,0,0,0,750,100,19,1,2,5,1,80,12
72422,68.0,14.0,1,4096000,0,0,0,0,0,0,0,0,1,0,413,41,23,1,8,5,1,126,12
31500,69.32352941,15.6,1,2073600,1,0,0,0,0,0,0,0,0,0,158,15,17,6,2,5,1,112,12
37990,69.32352941,14.0,1,2073600,0,0,1,0,0,0,0,0,0,0,664,15,17,6,2,5,1,108,12
63490,71.0,15.6,1,2073600,0,0,0,0,1,0,0,0,0,0,637,101,19,6,2,5,1,33,12
60990,66.0,15.6,1,2073600,0,0,0,0,0,0,1,0,0,0,277,37,1,1,2,5,1,123,12
39900,64.0,15.6,1,2073600,0,0,0,0,0,0,1,0,0,0,268,97,19,6,2,5,1,72,12
33990,69.32352941,15.6,1,2073600,0,0,1,0,0,0,0,0,0,0,668,33,17,6,2,5,1,126,12
57580,69.32352941,15.6,1,2073600,0,0,0,0,1,0,0,0,0,0,463,37,1,1,2,5,1,123,12
339990,85.0,16.0,1,4096000,0,0,1,0,0,0,0,0,0,0,504,125,24,3,4,3,1,6,12
34999,60.0,15.6,1,2073600,0,0,0,0,1,0,0,0,0,0,32,15,17,6,2,5,1,112,12
54990,61.0,15.6,1,2073600,0,0,0,0,1,0,0,0,0,0,39,37,1,6,2,5,1,121,12
35999,60.0,15.6,1,2073600,0,0,0,0,1,0,0,0,0,0,23,15,17,6,2,1,0,126,12
41710,65.0,15.6,1,2073600,0,0,0,0,1,0,0,0,0,0,24,15,17,6,2,1,0,112,12
50090,67.0,16.0,1,2304000,0,0,0,1,0,0,0,0,0,0,771,107,19,6,2,5,1,80,12
45890,69.32352941,14.0,1,2073600,0,0,0,0,1,0,0,0,0,0,450,98,19,1,2,5,1,80,12
29990,69.32352941,15.6,1,1049088,0,0,0,0,1,0,0,0,0,0,25,84,16,6,2,5,1,80,12
37672,69.32352941,15.6,1,2073600,0,0,0,0,1,0,0,0,0,0,20,15,17,6,2,5,1,126,12
83523,77.0,15.6,1,2073600,0,0,0,1,0,0,0,0,0,0,163,120,24,1,4,5,1,33,12
52128,66.0,15.6,1,2073600,1,0,0,0,0,0,0,0,0,0,87,39,6,6,2,5,1,31,12
39990,69.32352941,15.6,1,2073600,1,0,0,0,0,0,0,0,0,0,76,37,1,6,2,5,1,124,12
54790,66.0,15.6,1,2073600,0,0,0,1,0,0,0,0,0,0,306,112,24,6,2,5,1,83,12
147090,86.0,16.0,1,4096000,1,0,0,0,0,0,0,0,0,0,482,51,8,3,8,3,1,60,12
67990,61.0,14.0,1,2073600,0,0,0,0,1,0,0,0,0,0,447,37,1,1,2,5,1,123,12
49290,70.0,15.6,2,2073600,0,0,0,0,0,0,0,1,0,0,551,25,19,6,2,5,1,42,10
51990,62.0,15.6,1,2073600,0,0,1,0,0,0,0,0,0,0,543,5,28,6,2,5,1,27,11
83149,64.0,14.0,1,2073600,0,0,0,0,1,0,0,0,0,0,446,45,1,1,2,1,1,123,12
54999,69.32352941,15.6,1,2073600,0,0,0,0,1,0,0,0,0,0,460,37,1,6,2,5,1,121,12
74990,65.0,15.6,1,2073600,0,0,0,0,0,0,0,0,0,1,194,45,1,1,5,5,1,123,12
66990,67.0,15.6,1,2073600,0,0,0,0,0,0,1,0,0,0,254,111,24,1,2,5,1,33,12
61990,62.0,15.6,1,2073600,0,0,0,0,1,0,0,0,0,0,452,39,6,6,2,5,1,121,12
51573,69.32352941,14.0,1,2073600,0,0,0,0,1,0,0,0,0,0,449,108,19,6,2,5,1,80,12
31500,69.32352941,15.6,1,2073600,1,0,0,0,0,0,0,0,0,0,75,15,17,6,2,2,1,112,13
29000,69.32352941,15.6,1,2073600,1,0,0,0,0,0,0,0,0,0,160,15,17,4,2,2,1,112,12
32990,69.32352941,15.6,1,2073600,0,0,0,0,1,0,0,0,0,0,27,92,28,6,2,5,1,79,13
36990,69.32352941,15.6,1,2073600,0,0,0,0,0,0,1,0,0,0,283,97,19,6,2,5,1,72,12
239900,69.32352941,14.2,1,5939136,0,1,0,0,0,0,0,0,0,0,381,163,3,1,11,1,1,5,7
309490,60.0,16.2,1,7720704,0,1,0,0,0,0,0,0,0,0,384,162,0,3,11,1,1,15,7
49990,69.32352941,15.6,1,2073600,0,0,0,1,0,0,0,0,0,0,297,23,28,6,2,5,1,123,9
40250,69.32352941,15.6,1,2073600,0,0,0,1,0,0,0,0,0,0,297,15,17,6,2,1,0,102,10
59990,72.0,15.6,1,2073600,0,0,1,0,0,0,0,0,0,0,674,12,24,1,2,5,1,27,10
57990,65.0,15.6,1,2073600,0,0,0,1,0,0,0,0,0,0,297,23,28,6,2,1,0,11,10
36999,69.32352941,14.0,1,3110400,0,0,0,0,0,0,0,0,1,0,109,16,17,6,7,2,1,126,10
53990,67.0,15.6,1,6400000,0,0,0,0,0,0,0,0,1,0,511,101,19,1,2,5,1,80,9
48990,62.0,14.0,1,4096000,0,0,0,0,0,0,0,0,1,0,510,98,19,1,2,5,1,80,9
39990,69.32352941,14.0,2,2073600,0,0,0,0,0,0,0,0,1,0,514,23,28,6,2,5,1,123,10
37290,61.0,15.6,1,2073600,0,0,0,0,1,0,0,0,0,0,22,85,17,6,2,1,0,84,10
60390,69.32352941,15.0,1,4153344,0,0,0,0,0,0,0,0,1,0,518,87,28,6,2,0,1,89,10
54999,65.0,15.6,1,2073600,0,0,0,0,0,0,0,0,1,0,389,89,28,6,2,2,1,10,10
90464,69.32352941,14.0,3,2073600,0,0,0,0,1,0,0,0,0,0,146,151,28,6,2,5,1,97,10
54490,61.0,14.0,1,2073600,1,0,0,0,0,0,0,0,0,0,524,150,28,6,1,5,1,114,10
199900,69.32352941,13.3,1,4096000,0,1,0,0,0,0,0,0,0,0,385,168,26,6,1,5,1,117,6
89999,62.0,13.3,1,2073600,0,0,0,1,0,0,0,0,0,0,353,23,28,6,2,2,1,126,9
260000,62.0,14.1,1,4096000,0,0,0,1,0,0,0,0,0,0,358,50,1,3,8,1,1,123,13
45999,64.0,15.6,1,2073600,1,0,0,0,0,0,0,0,0,0,100,27,28,1,2,1,1,123,12
106990,69.0,16.0,3,2304000,0,0,0,0,0,0,1,0,0,0,589,46,6,1,2,1,1,126,12
